Order ID,Order Date,Ship Date,Ship Mode,Segment,Region,City,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Profit Margin
CA-2024-01682,2024-03-24,2024-03-28,Same Day,Home Office,East,Washington DC,Office Supplies,Office Supplies,Fiskars Scissors,937.3,5,0,323.17,34.48
CA-2024-01683,2024-03-07,2024-03-08,Same Day,Consumer,Central,Chicago,Technology,Technology,Canon imageCLASS Copier,2133.69,1,0,296.2,13.88
CA-2024-01684,2024-03-07,2024-03-08,Standard Class,Consumer,Central,Dallas,Furniture,Furniture,Bevis Round Conference Table,4710.45,5,0.1,244.25,5.19
CA-2024-01685,2024-03-16,2024-03-20,Same Day,Corporate,West,San Francisco,Office Supplies,Office Supplies,Eldon Stackable Letterbox,258.64,1,0,69.07,26.71
CA-2024-01686,2024-03-14,2024-03-21,Standard Class,Corporate,West,Los Angeles,Technology,Technology,HP LaserJet Pro,18005.36,8,0.2,3233.47,17.96
CA-2024-01687,2024-03-22,2024-03-29,First Class,Corporate,East,Washington DC,Furniture,Furniture,Lesro Sheffield Chair,2717.84,8,0,121.91,4.49
CA-2024-01688,2024-03-16,2024-03-17,Same Day,Home Office,East,Philadelphia,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,1509.6,8,0.1,421.53,27.92
CA-2024-01689,2024-03-12,2024-03-16,Same Day,Corporate,West,Seattle,Office Supplies,Office Supplies,Eldon Stackable Letterbox,619.0,4,0.3,165.6,26.75
CA-2024-01690,2024-03-14,2024-03-21,Second Class,Home Office,West,Seattle,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,1438.86,6,0,445.98,31.0
CA-2024-01691,2024-03-06,2024-03-08,First Class,Corporate,West,Los Angeles,Furniture,Furniture,Sauder Classic Bookcase,2275.32,3,0.1,109.38,4.81
CA-2024-01692,2024-03-12,2024-03-15,Standard Class,Consumer,West,Denver,Technology,Technology,Canon imageCLASS Copier,12475.44,6,0.2,1715.02,13.75
CA-2024-01693,2024-04-08,2024-04-12,First Class,Home Office,East,Baltimore,Technology,Technology,Belkin USB Hub,14909.7,5,0,2959.41,19.85
CA-2024-01694,2024-04-23,2024-04-24,Standard Class,Consumer,South,Charlotte,Furniture,Furniture,Eldon Fold N Roll Cart,7798.96,8,0,912.57,11.7
CA-2024-01695,2024-04-21,2024-04-22,Same Day,Home Office,Central,Chicago,Furniture,Furniture,Sauder Classic Bookcase,4401.2,4,0,231.34,5.26
CA-2024-01696,2024-04-05,2024-04-11,Same Day,Corporate,Central,Kansas City,Office Supplies,Office Supplies,GBC DocuBind P400,622.26,6,0,110.49,17.76
CA-2024-01697,2024-04-11,2024-04-14,First Class,Corporate,Central,Chicago,Technology,Technology,"Samsung Monitor 27""",5742.9,9,0.3,841.92,14.66
CA-2024-01698,2024-04-14,2024-04-21,First Class,Corporate,Central,Dallas,Technology,Technology,Belkin USB Hub,2173.12,4,0.1,353.96,16.29
CA-2024-01699,2024-04-23,2024-04-30,Second Class,Corporate,South,New Orleans,Technology,Technology,Canon imageCLASS Copier,25554.42,9,0,3283.18,12.85
CA-2024-01700,2024-04-19,2024-04-20,First Class,Home Office,East,Washington DC,Office Supplies,Office Supplies,Fellowes PB500 Binder,2627.46,9,0.3,614.46,23.39
CA-2024-01701,2024-04-27,2024-04-30,Second Class,Corporate,Central,Minneapolis,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,1665.63,9,0.1,298.77,17.94
CA-2024-01702,2024-04-23,2024-04-26,First Class,Consumer,South,Charlotte,Office Supplies,Office Supplies,Eldon Stackable Letterbox,1636.18,7,0,533.71,32.62
CA-2024-01703,2024-04-10,2024-04-12,Second Class,Home Office,East,Boston,Furniture,Furniture,Bevis Round Conference Table,1306.14,2,0,84.87,6.5
CA-2024-01704,2024-04-27,2024-05-04,Standard Class,Home Office,West,Denver,Furniture,Furniture,Global Adaptabilites Bookcase,4468.45,5,0,531.55,11.9
CA-2024-01705,2024-04-04,2024-04-05,First Class,Corporate,South,Atlanta,Furniture,Furniture,Harbour Creations Chair,1165.18,2,0,99.97,8.58
CA-2024-01706,2024-04-28,2024-05-03,Second Class,Home Office,South,Charlotte,Furniture,Furniture,Bevis Round Conference Table,1889.52,4,0.3,118.59,6.28
CA-2024-01707,2024-04-11,2024-04-16,Second Class,Consumer,Central,Indianapolis,Office Supplies,Office Supplies,GBC DocuBind P400,618.0,10,0.1,188.93,30.57
CA-2024-01708,2024-04-14,2024-04-16,Same Day,Home Office,Central,Kansas City,Technology,Technology,Canon imageCLASS Copier,6097.12,8,0.3,779.26,12.78
CA-2024-01709,2024-04-19,2024-04-23,Same Day,Home Office,East,Baltimore,Office Supplies,Office Supplies,Acco Binder,2092.79,7,0.1,602.31,28.78
CA-2024-01710,2024-04-23,2024-04-27,Second Class,Consumer,Central,Dallas,Furniture,Furniture,Chromcraft Bull-Nose Table,3492.6,3,0.2,283.09,8.11
CA-2024-01711,2024-04-12,2024-04-13,First Class,Home Office,East,New York,Office Supplies,Office Supplies,Rogers File Cabinet,2564.3,10,0,441.23,17.21
CA-2024-01712,2024-04-12,2024-04-15,Same Day,Home Office,West,San Francisco,Technology,Technology,Plantronics Savi W720,7674.45,5,0,1528.14,19.91
CA-2024-01713,2024-04-06,2024-04-13,Same Day,Consumer,West,Seattle,Office Supplies,Office Supplies,Avery Binders,44.96,8,0,11.67,25.96
CA-2024-01714,2024-04-26,2024-04-30,Same Day,Consumer,East,Philadelphia,Furniture,Furniture,Harbour Creations Chair,8116.8,8,0,866.02,10.67
CA-2024-01715,2024-04-03,2024-04-10,First Class,Corporate,Central,Kansas City,Technology,Technology,Logitech MK710 Keyboard,20438.3,10,0,3289.81,16.1
CA-2024-01716,2024-04-28,2024-04-30,Standard Class,Corporate,East,Washington DC,Office Supplies,Office Supplies,GBC DocuBind P400,173.74,1,0.3,53.73,30.93
CA-2024-01717,2024-04-18,2024-04-23,Standard Class,Home Office,Central,Chicago,Technology,Technology,Lenovo ThinkPad,2878.28,1,0.1,495.57,17.22
CA-2024-01718,2024-04-09,2024-04-16,Standard Class,Corporate,West,Denver,Technology,Technology,Canon imageCLASS Copier,3396.28,4,0.2,647.2,19.06
CA-2024-01719,2024-04-02,2024-04-06,First Class,Home Office,Central,Indianapolis,Technology,Technology,Lenovo ThinkPad,1118.88,1,0,154.46,13.8
CA-2024-01720,2024-05-06,2024-05-09,Same Day,Corporate,West,Los Angeles,Office Supplies,Office Supplies,Rogers File Cabinet,176.67,3,0,53.65,30.37
CA-2024-01721,2024-05-06,2024-05-07,First Class,Corporate,Central,Chicago,Furniture,Furniture,Harbour Creations Chair,413.79,1,0,19.82,4.79
CA-2024-01722,2024-05-25,2024-05-30,Standard Class,Corporate,West,Los Angeles,Technology,Technology,Apple Smart Phone Full Size,8240.0,10,0.2,1407.9,17.09
CA-2024-01723,2024-05-03,2024-05-07,Standard Class,Corporate,West,Seattle,Furniture,Furniture,O Sullivan Living Dimensions,536.39,1,0,31.49,5.87
CA-2024-01724,2024-05-10,2024-05-15,Second Class,Consumer,West,Denver,Furniture,Furniture,Sauder Classic Bookcase,4056.5,7,0.2,436.89,10.77
CA-2024-01725,2024-05-14,2024-05-19,Second Class,Corporate,East,Boston,Office Supplies,Office Supplies,Rogers File Cabinet,138.64,8,0.2,43.33,31.25
CA-2024-01726,2024-05-27,2024-06-02,First Class,Home Office,West,Phoenix,Technology,Technology,Plantronics Savi W720,20984.88,7,0,4286.03,20.42
CA-2024-01727,2024-05-03,2024-05-07,Second Class,Corporate,West,Denver,Furniture,Furniture,Bush Advantage Collection Desk,2020.32,2,0,198.0,9.8
CA-2024-01728,2024-05-21,2024-05-24,Second Class,Corporate,East,Philadelphia,Office Supplies,Office Supplies,Staple envelope,684.32,8,0,193.29,28.25
CA-2024-01729,2024-05-21,2024-05-22,Same Day,Consumer,East,Baltimore,Technology,Technology,Motorola Smart Phone,15081.1,10,0.3,3169.21,21.01
CA-2024-01730,2024-05-03,2024-05-10,Standard Class,Corporate,East,Washington DC,Office Supplies,Office Supplies,Rogers File Cabinet,327.8,2,0.3,107.69,32.85
CA-2024-01731,2024-05-13,2024-05-15,Standard Class,Corporate,East,Washington DC,Office Supplies,Office Supplies,Staple envelope,41.81,1,0,9.37,22.41
CA-2024-01732,2024-05-07,2024-05-08,Same Day,Consumer,West,Los Angeles,Office Supplies,Office Supplies,Staple envelope,1894.4,10,0,590.45,31.17
CA-2024-01733,2024-05-07,2024-05-08,Same Day,Corporate,South,Houston,Technology,Technology,Lenovo ThinkPad,11820.6,4,0,2173.14,18.38
CA-2024-01734,2024-05-22,2024-05-28,Standard Class,Home Office,West,San Francisco,Furniture,Furniture,Lesro Sheffield Chair,7129.6,10,0,322.46,4.52
CA-2024-01735,2024-05-24,2024-05-31,First Class,Home Office,West,Denver,Office Supplies,Office Supplies,Rogers File Cabinet,308.0,5,0.3,87.96,28.56
CA-2024-01736,2024-05-21,2024-05-27,Standard Class,Corporate,Central,Kansas City,Technology,Technology,HP LaserJet Pro,2583.5,1,0.1,393.47,15.23
CA-2024-01737,2024-05-25,2024-05-26,First Class,Corporate,Central,Kansas City,Furniture,Furniture,Bevis Round Conference Table,530.4,4,0.2,60.19,11.35
CA-2024-01738,2024-05-26,2024-05-27,Second Class,Consumer,West,San Francisco,Technology,Technology,Lenovo ThinkPad,11750.28,4,0,1908.03,16.24
CA-2024-01739,2024-05-01,2024-05-05,First Class,Corporate,West,Seattle,Technology,Technology,Cisco TelePresence System,17170.79,7,0.3,3077.92,17.93
CA-2024-01740,2024-05-27,2024-05-28,Same Day,Home Office,West,Phoenix,Technology,Technology,Logitech MK710 Keyboard,9786.42,6,0,1406.06,14.37
CA-2024-01741,2024-05-02,2024-05-03,Standard Class,Consumer,Central,Kansas City,Furniture,Furniture,Eldon Fold N Roll Cart,3016.09,7,0,325.18,10.78
CA-2024-01742,2024-05-21,2024-05-25,Same Day,Corporate,South,New Orleans,Technology,Technology,Lenovo ThinkPad,880.42,2,0,110.56,12.56
CA-2024-01743,2024-05-28,2024-06-02,Standard Class,Home Office,East,Baltimore,Office Supplies,Office Supplies,Avery Binders,81.3,10,0.1,18.44,22.68
CA-2024-01744,2024-05-19,2024-05-21,Second Class,Home Office,East,New York,Furniture,Furniture,Harbour Creations Chair,390.02,2,0,34.17,8.76
CA-2024-01745,2024-05-12,2024-05-16,Standard Class,Consumer,South,Miami,Furniture,Furniture,Bush Advantage Collection Desk,7132.64,8,0,539.01,7.56
CA-2024-01746,2024-05-21,2024-05-28,Same Day,Consumer,West,Seattle,Furniture,Furniture,Bevis Round Conference Table,2571.18,6,0,284.93,11.08
CA-2024-01747,2024-05-17,2024-05-22,Same Day,Consumer,West,Seattle,Technology,Technology,Canon imageCLASS Copier,940.08,3,0.2,160.48,17.07
CA-2024-01748,2024-06-26,2024-06-27,First Class,Corporate,West,San Francisco,Furniture,Furniture,Global Adaptabilites Bookcase,1752.48,6,0.3,136.8,7.81
CA-2024-01749,2024-06-10,2024-06-14,Second Class,Corporate,South,Charlotte,Office Supplies,Office Supplies,Fiskars Scissors,317.22,6,0,76.41,24.09
CA-2024-01750,2024-06-20,2024-06-22,Same Day,Home Office,South,Miami,Office Supplies,Office Supplies,Eldon Stackable Letterbox,587.28,4,0,178.34,30.37
CA-2024-01751,2024-06-12,2024-06-13,Same Day,Corporate,West,San Francisco,Office Supplies,Office Supplies,Ibico EPK-21 Binding System,221.16,2,0,57.71,26.09
CA-2024-01752,2024-06-02,2024-06-03,Second Class,Home Office,West,Denver,Office Supplies,Office Supplies,Staple envelope,253.44,4,0,46.84,18.48
CA-2024-01753,2024-06-01,2024-06-03,Same Day,Consumer,East,Baltimore,Technology,Technology,Apple Smart Phone Full Size,13726.75,5,0.3,1676.03,12.21
CA-2024-01754,2024-06-10,2024-06-14,Same Day,Home Office,Central,Chicago,Technology,Technology,Apple Smart Phone Full Size,4813.92,4,0,756.92,15.72
CA-2024-01755,2024-06-26,2024-06-28,Same Day,Home Office,South,Houston,Technology,Technology,Motorola Smart Phone,6671.12,4,0,1263.75,18.94
CA-2024-01756,2024-06-19,2024-06-21,First Class,Consumer,South,Miami,Office Supplies,Office Supplies,Fiskars Scissors,826.02,9,0,148.45,17.97
CA-2024-01757,2024-06-07,2024-06-13,Second Class,Consumer,South,Charlotte,Office Supplies,Office Supplies,Eldon Stackable Letterbox,472.96,2,0.2,145.77,30.82
CA-2024-01758,2024-06-15,2024-06-17,Same Day,Home Office,East,Baltimore,Furniture,Furniture,Bevis Round Conference Table,5267.94,6,0.1,432.17,8.2
CA-2024-01759,2024-06-21,2024-06-22,Second Class,Corporate,East,Baltimore,Furniture,Furniture,Lesro Sheffield Chair,1303.48,4,0,73.31,5.62
CA-2024-01760,2024-06-09,2024-06-14,First Class,Home Office,West,Phoenix,Furniture,Furniture,Harbour Creations Chair,460.9,2,0.1,21.53,4.67
CA-2024-01761,2024-06-11,2024-06-15,First Class,Corporate,West,Los Angeles,Furniture,Furniture,Lesro Sheffield Chair,4829.28,8,0.1,351.17,7.27
CA-2024-01762,2024-06-21,2024-06-22,Standard Class,Home Office,East,Boston,Furniture,Furniture,Bush Advantage Collection Desk,6537.9,6,0.2,415.56,6.36
CA-2024-01763,2024-06-12,2024-06-13,First Class,Corporate,Central,Dallas,Technology,Technology,Cisco TelePresence System,6487.83,9,0,906.12,13.97
CA-2024-01764,2024-06-05,2024-06-12,First Class,Corporate,Central,Minneapolis,Technology,Technology,Lenovo ThinkPad,24752.61,9,0,2991.44,12.09
CA-2024-01765,2024-06-25,2024-07-01,Second Class,Corporate,Central,Kansas City,Office Supplies,Office Supplies,Fiskars Scissors,144.24,1,0,36.42,25.25
CA-2024-01766,2024-06-19,2024-06-26,Standard Class,Corporate,West,San Francisco,Furniture,Furniture,Bevis Round Conference Table,8356.86,9,0.1,817.31,9.78
CA-2024-01767,2024-06-07,2024-06-11,Second Class,Home Office,West,San Francisco,Furniture,Furniture,O Sullivan Living Dimensions,8282.4,8,0,351.24,4.24
CA-2024-01768,2024-06-11,2024-06-13,First Class,Home Office,West,Los Angeles,Furniture,Furniture,Harbour Creations Chair,3897.67,7,0.3,390.59,10.02
CA-2024-01769,2024-06-05,2024-06-07,Same Day,Home Office,East,New York,Furniture,Furniture,HON 5400 Series Task Chair,4298.22,6,0.2,446.72,10.39
CA-2024-01770,2024-06-18,2024-06-22,First Class,Home Office,South,Miami,Office Supplies,Office Supplies,GBC DocuBind P400,580.24,4,0.1,125.2,21.58
CA-2024-01771,2024-06-02,2024-06-09,First Class,Corporate,West,Los Angeles,Furniture,Furniture,Sauder Classic Bookcase,6272.5,10,0,344.58,5.49
CA-2024-01772,2024-06-15,2024-06-16,Second Class,Corporate,West,Seattle,Furniture,Furniture,Eldon Fold N Roll Cart,3964.56,6,0.1,213.08,5.37
CA-2024-01773,2024-06-24,2024-06-25,First Class,Consumer,South,Miami,Furniture,Furniture,Chromcraft Bull-Nose Table,8047.97,7,0,879.29,10.93
CA-2024-01774,2024-06-10,2024-06-15,Standard Class,Consumer,East,Washington DC,Technology,Technology,Lenovo ThinkPad,6328.2,4,0,1192.76,18.85
CA-2024-01775,2024-07-17,2024-07-20,Standard Class,Consumer,East,Washington DC,Furniture,Furniture,Global Adaptabilites Bookcase,10647.5,10,0.2,817.9,7.68
CA-2024-01776,2024-07-13,2024-07-18,Same Day,Home Office,West,Phoenix,Technology,Technology,Plantronics Savi W720,3998.7,3,0.2,551.65,13.8
CA-2024-01777,2024-07-13,2024-07-19,First Class,Home Office,East,Boston,Office Supplies,Office Supplies,GBC DocuBind P400,75.71,1,0,24.54,32.41
CA-2024-01778,2024-07-16,2024-07-20,First Class,Home Office,Central,Chicago,Office Supplies,Office Supplies,Avery Binders,366.84,9,0,82.08,22.37
CA-2024-01779,2024-07-02,2024-07-06,Same Day,Corporate,East,Boston,Technology,Technology,Belkin USB Hub,358.61,1,0.3,67.94,18.95
CA-2024-01780,2024-07-02,2024-07-03,Same Day,Home Office,East,Washington DC,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,194.15,5,0,64.73,33.34
CA-2024-01781,2024-07-23,2024-07-27,Standard Class,Consumer,East,New York,Technology,Technology,Apple Smart Phone Full Size,4475.25,3,0,661.95,14.79
CA-2024-01782,2024-07-24,2024-07-28,Second Class,Corporate,East,Boston,Technology,Technology,Belkin USB Hub,1113.36,3,0.3,218.62,19.64
CA-2024-01783,2024-07-22,2024-07-27,Standard Class,Home Office,East,Boston,Technology,Technology,Canon imageCLASS Copier,5639.48,4,0.3,703.67,12.48
CA-2024-01784,2024-07-01,2024-07-02,Second Class,Consumer,East,Philadelphia,Furniture,Furniture,Lesro Sheffield Chair,6574.19,7,0,751.47,11.43
CA-2024-01785,2024-07-11,2024-07-18,Second Class,Home Office,West,Phoenix,Technology,Technology,Canon imageCLASS Copier,8351.52,4,0,1054.94,12.63
CA-2024-01786,2024-07-27,2024-07-30,Same Day,Home Office,Central,Chicago,Furniture,Furniture,Eldon Fold N Roll Cart,4257.0,6,0,234.83,5.52
CA-2024-01787,2024-07-12,2024-07-15,Second Class,Corporate,South,Houston,Technology,Technology,Cisco TelePresence System,578.19,3,0,107.2,18.54
CA-2024-01788,2024-07-21,2024-07-26,Same Day,Corporate,East,New York,Furniture,Furniture,Bush Advantage Collection Desk,775.26,6,0.1,85.93,11.08
CA-2024-01789,2024-07-06,2024-07-09,Second Class,Corporate,South,Houston,Office Supplies,Office Supplies,Fiskars Scissors,363.92,2,0.3,126.02,34.63
CA-2024-01790,2024-07-03,2024-07-06,Second Class,Home Office,East,Philadelphia,Office Supplies,Office Supplies,Eldon Stackable Letterbox,184.52,1,0.1,49.27,26.7
CA-2024-01791,2024-07-25,2024-07-26,Standard Class,Home Office,East,New York,Technology,Technology,Lenovo ThinkPad,4118.65,5,0,670.72,16.28
CA-2024-01792,2024-07-05,2024-07-09,Same Day,Home Office,West,Seattle,Furniture,Furniture,Global Adaptabilites Bookcase,3196.32,4,0.3,188.73,5.9
CA-2024-01793,2024-07-21,2024-07-28,Standard Class,Corporate,Central,Minneapolis,Technology,Technology,Logitech MK710 Keyboard,1634.49,1,0.3,355.92,21.78
CA-2024-01794,2024-07-18,2024-07-19,Same Day,Home Office,West,Seattle,Technology,Technology,Apple Smart Phone Full Size,9736.56,4,0,1846.32,18.96
CA-2024-01795,2024-07-03,2024-07-10,Second Class,Consumer,East,Boston,Furniture,Furniture,HON 5400 Series Task Chair,1267.04,8,0.3,70.19,5.54
CA-2024-01796,2024-07-08,2024-07-13,Second Class,Home Office,West,San Francisco,Furniture,Furniture,Global Adaptabilites Bookcase,1114.78,2,0,86.25,7.74
CA-2024-01797,2024-07-10,2024-07-15,First Class,Consumer,West,San Francisco,Furniture,Furniture,Bush Advantage Collection Desk,9310.8,8,0.1,522.45,5.61
CA-2024-01798,2024-07-17,2024-07-22,Same Day,Consumer,East,Boston,Furniture,Furniture,O Sullivan Living Dimensions,6520.92,7,0.1,688.4,10.56
CA-2024-01799,2024-08-18,2024-08-24,Same Day,Corporate,South,Atlanta,Furniture,Furniture,Sauder Classic Bookcase,1104.51,3,0.1,85.15,7.71
CA-2024-01800,2024-08-23,2024-08-27,First Class,Home Office,East,Washington DC,Technology,Technology,Motorola Smart Phone,2363.84,4,0,328.49,13.9
CA-2024-01801,2024-08-13,2024-08-17,Standard Class,Consumer,East,Washington DC,Office Supplies,Office Supplies,Staple envelope,970.55,5,0.1,259.78,26.77
CA-2024-01802,2024-08-09,2024-08-16,Standard Class,Corporate,East,Baltimore,Technology,Technology,HP LaserJet Pro,9614.28,6,0.3,1623.49,16.89
CA-2024-01803,2024-08-16,2024-08-17,Second Class,Home Office,Central,Kansas City,Office Supplies,Office Supplies,Avery Binders,1146.78,6,0.3,327.16,28.53
CA-2024-01804,2024-08-09,2024-08-11,Standard Class,Consumer,West,Phoenix,Office Supplies,Office Supplies,Fellowes PB500 Binder,1756.1,10,0,496.14,28.25
CA-2024-01805,2024-08-03,2024-08-08,First Class,Corporate,Central,Kansas City,Furniture,Furniture,Lesro Sheffield Chair,4244.52,4,0.1,226.09,5.33
CA-2024-01806,2024-08-19,2024-08-22,First Class,Consumer,East,Baltimore,Furniture,Furniture,O Sullivan Living Dimensions,6459.32,7,0,736.01,11.39
CA-2024-01807,2024-08-23,2024-08-26,Standard Class,Consumer,Central,Minneapolis,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,296.17,1,0,92.78,31.33
CA-2024-01808,2024-08-24,2024-08-28,Same Day,Consumer,Central,Kansas City,Furniture,Furniture,Bush Advantage Collection Desk,832.71,3,0,45.73,5.49
CA-2024-01809,2024-08-06,2024-08-08,Same Day,Corporate,West,Los Angeles,Furniture,Furniture,Global Adaptabilites Bookcase,919.91,1,0,96.35,10.47
CA-2024-01810,2024-08-03,2024-08-06,Second Class,Consumer,East,Baltimore,Technology,Technology,Motorola Smart Phone,2453.06,2,0,362.26,14.77
CA-2024-01811,2024-08-25,2024-08-26,Standard Class,Home Office,East,New York,Technology,Technology,Plantronics Savi W720,23992.4,10,0,2979.52,12.42
CA-2024-01812,2024-08-16,2024-08-20,First Class,Corporate,East,Baltimore,Office Supplies,Office Supplies,Acco Binder,1099.74,6,0.3,238.98,21.73
CA-2024-01813,2024-08-20,2024-08-21,Same Day,Corporate,Central,Minneapolis,Furniture,Furniture,O Sullivan Living Dimensions,6347.1,6,0,663.28,10.45
CA-2024-01814,2024-08-28,2024-09-02,Same Day,Corporate,Central,Dallas,Technology,Technology,Cisco TelePresence System,14302.65,5,0,2791.08,19.51
CA-2024-01815,2024-08-01,2024-08-07,First Class,Home Office,Central,Kansas City,Furniture,Furniture,Global Adaptabilites Bookcase,591.78,6,0,40.72,6.88
CA-2024-01816,2024-08-24,2024-08-29,Standard Class,Home Office,Central,Dallas,Furniture,Furniture,O Sullivan Living Dimensions,940.26,2,0.1,108.25,11.51
CA-2024-01817,2024-08-28,2024-09-02,Same Day,Consumer,Central,Minneapolis,Furniture,Furniture,Sauder Classic Bookcase,9590.5,10,0,933.47,9.73
CA-2024-01818,2024-08-28,2024-09-01,Second Class,Home Office,Central,Minneapolis,Office Supplies,Office Supplies,Rogers File Cabinet,808.32,3,0.1,275.65,34.1
CA-2024-01819,2024-08-04,2024-08-08,Second Class,Corporate,West,San Francisco,Office Supplies,Office Supplies,GBC DocuBind P400,52.27,1,0.1,17.55,33.58
CA-2024-01820,2024-08-22,2024-08-24,Second Class,Corporate,Central,Kansas City,Office Supplies,Office Supplies,GBC DocuBind P400,1727.1,9,0.3,429.0,24.84
CA-2024-01821,2024-08-13,2024-08-19,Second Class,Consumer,South,Charlotte,Technology,Technology,Logitech MK710 Keyboard,14095.69,7,0.1,2798.11,19.85
CA-2024-01822,2024-08-11,2024-08-17,First Class,Home Office,West,Seattle,Technology,Technology,Cisco TelePresence System,28210.5,10,0,5485.86,19.45
CA-2024-01823,2024-08-24,2024-08-25,First Class,Corporate,West,Seattle,Office Supplies,Office Supplies,Fiskars Scissors,116.3,5,0.1,29.9,25.71
CA-2024-01824,2024-08-19,2024-08-21,Second Class,Corporate,Central,Dallas,Furniture,Furniture,Lesro Sheffield Chair,1045.5,2,0.1,86.84,8.31
CA-2024-01825,2024-08-22,2024-08-26,Standard Class,Home Office,Central,Minneapolis,Office Supplies,Office Supplies,Eldon Stackable Letterbox,547.29,3,0.3,98.06,17.92
CA-2024-01826,2024-08-09,2024-08-16,Same Day,Corporate,East,Philadelphia,Furniture,Furniture,Eldon Fold N Roll Cart,6156.8,10,0.1,654.44,10.63
CA-2024-01827,2024-09-28,2024-10-04,Same Day,Corporate,South,Atlanta,Technology,Technology,Apple Smart Phone Full Size,8584.64,4,0,1075.28,12.53
CA-2024-01828,2024-09-13,2024-09-16,Standard Class,Corporate,West,San Francisco,Office Supplies,Office Supplies,Rogers File Cabinet,1434.86,7,0.1,499.42,34.81
CA-2024-01829,2024-09-23,2024-09-30,First Class,Consumer,East,Philadelphia,Technology,Technology,Apple Smart Phone Full Size,11450.25,9,0.2,1523.91,13.31
CA-2024-01830,2024-09-23,2024-09-27,Standard Class,Consumer,East,Boston,Furniture,Furniture,Chromcraft Bull-Nose Table,5424.4,5,0.3,308.0,5.68
CA-2024-01831,2024-09-13,2024-09-17,Standard Class,Consumer,East,Baltimore,Technology,Technology,Motorola Smart Phone,8367.18,3,0.1,1084.43,12.96
CA-2024-01832,2024-09-14,2024-09-16,First Class,Corporate,West,Denver,Furniture,Furniture,Lesro Sheffield Chair,2480.8,7,0.1,122.81,4.95
CA-2024-01833,2024-09-25,2024-10-01,First Class,Corporate,Central,Dallas,Furniture,Furniture,O Sullivan Living Dimensions,1902.12,2,0.3,207.7,10.92
CA-2024-01834,2024-09-04,2024-09-05,Standard Class,Consumer,Central,Kansas City,Technology,Technology,Cisco TelePresence System,3088.54,2,0.2,577.18,18.69
CA-2024-01835,2024-09-26,2024-10-01,First Class,Corporate,East,Baltimore,Furniture,Furniture,Eldon Fold N Roll Cart,1530.12,3,0.3,183.61,12.0
CA-2024-01836,2024-09-06,2024-09-10,Standard Class,Corporate,East,New York,Technology,Technology,Belkin USB Hub,1272.32,1,0.2,256.69,20.17
CA-2024-01837,2024-09-25,2024-10-02,Second Class,Home Office,East,Baltimore,Furniture,Furniture,Eldon Fold N Roll Cart,4646.24,4,0,519.49,11.18
CA-2024-01838,2024-09-02,2024-09-04,Standard Class,Corporate,West,Phoenix,Office Supplies,Office Supplies,GBC DocuBind P400,658.4,10,0.2,119.99,18.22
CA-2024-01839,2024-09-18,2024-09-20,Standard Class,Corporate,West,Los Angeles,Furniture,Furniture,Harbour Creations Chair,8220.52,7,0,761.65,9.27
CA-2024-01840,2024-09-22,2024-09-27,First Class,Home Office,South,Charlotte,Office Supplies,Office Supplies,Acco Binder,370.08,8,0,91.81,24.81
CA-2024-01841,2024-09-22,2024-09-29,Second Class,Consumer,East,Baltimore,Technology,Technology,Cisco TelePresence System,825.74,1,0,114.62,13.88
CA-2024-01842,2024-09-05,2024-09-11,Second Class,Corporate,East,Boston,Furniture,Furniture,Bush Advantage Collection Desk,5526.6,10,0,464.17,8.4
CA-2024-01843,2024-09-23,2024-09-25,Second Class,Home Office,East,New York,Office Supplies,Office Supplies,Dixon Ticonderoga Pencils,585.99,9,0,161.68,27.59
CA-2024-01844,2024-09-20,2024-09-22,Standard Class,Corporate,Central,Indianapolis,Furniture,Furniture,Bevis Round Conference Table,7001.12,7,0.1,457.23,6.53
CA-2024-01845,2024-09-18,2024-09-19,First Class,Corporate,South,Miami,Technology,Technology,Cisco TelePresence System,11783.97,9,0,1802.19,15.29
CA-2024-01846,2024-09-09,2024-09-10,Standard Class,Consumer,Central,Dallas,Office Supplies,Office Supplies,Avery Binders,232.52,2,0.1,79.93,34.38
CA-2024-01847,2024-09-04,2024-09-09,Standard Class,Corporate,West,Seattle,Furniture,Furniture,Chromcraft Bull-Nose Table,5187.06,6,0.2,566.59,10.92
CA-2024-01848,2024-09-06,2024-09-09,Second Class,Corporate,South,Miami,Technology,Technology,HP LaserJet Pro,15500.34,9,0.1,3227.2,20.82
CA-2024-01849,2024-09-05,2024-09-09,First Class,Home Office,West,Denver,Office Supplies,Office Supplies,Fellowes PB500 Binder,2219.5,10,0.3,356.39,16.06
CA-2024-01850,2024-09-23,2024-09-27,First Class,Home Office,Central,Dallas,Furniture,Furniture,O Sullivan Living Dimensions,1714.92,3,0.1,117.16,6.83
CA-2024-01851,2024-10-10,2024-10-16,Standard Class,Consumer,South,Charlotte,Office Supplies,Office Supplies,Avery Binders,569.0,2,0,131.61,23.13
CA-2024-01852,2024-10-19,2024-10-20,Same Day,Consumer,West,San Francisco,Office Supplies,Office Supplies,Fellowes PB500 Binder,448.62,2,0.1,117.01,26.08
